chr1	6204861
chr1	6444555
chr1	7078702
chr1	9738310
chr1	9813607
chr1	9873723
chr1	10028125
chr1	13257505
chr1	13301823
chr1	13362814
chr1	13416702
chr1	13549904
chr1	13562461
chr1	13563986
chr1	13567046
chr1	13579745
chr1	13583522
chr1	15795863
chr1	15839641
chr1	15843803
chr1	16094959
chr1	16631848
chr1	16647194
chr1	16678637
chr1	17995181
chr1	20976750
chr1	20985793
chr1	21042754
chr1	21208787
chr1	21294880
chr1	21323377
chr1	21459194
chr1	30777184
chr1	30930640
chr1	31006875
chr1	33635724
chr1	33661757
chr1	34490811
chr1	34529757
chr1	34539016
chr1	34542458
chr1	34858782
chr1	34900120
chr1	34908766
chr1	35669855
chr1	35671926
chr1	35710622
chr1	36126239
chr1	36188392
chr1	36206027
chr1	36217511
chr1	36318928
chr1	36320969
chr1	36329878
chr1	36339171
chr1	36351129
chr1	36492363
chr1	36501613
chr1	36503180
chr1	36518949
chr1	36568896
chr1	36652315
chr1	36818853
chr1	36823693
chr1	36854346
chr1	36888515
chr1	36893115
chr1	36961664
chr1	36966834
chr1	36977112
chr1	37017232
chr1	37057731
chr1	37528395
chr1	37535126
chr1	37548858
chr1	37552840
chr1	37567059
chr1	37604316
chr1	37642915
chr1	37672246
chr1	37753384
chr1	37929490
chr1	37947107
chr1	38658695
chr1	38693792
chr1	38714440
chr1	38721569
chr1	38933825
chr1	38940587
chr1	39076865
chr1	39082708
chr1	39103476
chr1	39249595
chr1	39338146
chr1	39424990
chr1	39506109
chr1	39612707
chr1	39793098
chr1	39958761
chr1	39961892
chr1	39975084
chr1	39977380
chr1	39979869
chr1	39989697
chr1	39991554
chr1	39993411
chr1	40001513
chr1	40381573
chr1	40533268
chr1	43155415
chr1	43432060
chr1	43460677
chr1	43461784
chr1	43503715
chr1	43506495
chr1	43508111
chr1	43514302
chr1	43517360
chr1	43520476
chr1	43521286
chr1	43524470
chr1	43531298
chr1	43553365
chr1	43557237
chr1	43599745
chr1	43619571
chr1	43658336
chr1	43825470
chr1	43990632
chr1	44179425
chr1	46910858
chr1	46951706
chr1	51162038
chr1	51525102
chr1	51534447
chr1	51535633
chr1	51550832
chr1	51558219
chr1	51596806
chr1	51622993
chr1	51630700
chr1	51634836
chr1	51639140
chr1	51642246
chr1	51649292
chr1	51651130
chr1	51654179
chr1	52065969
chr1	52068064
chr1	52075733
chr1	52076856
chr1	52176500
chr1	52207488
chr1	52488063
chr1	52635393
chr1	52687772
chr1	52706935
chr1	52710123
chr1	52712008
chr1	52856308
chr1	53831613
chr1	53833457
chr1	53838440
chr1	53839357
chr1	53841205
chr1	53848589
chr1	53853873
chr1	53880673
chr1	53907858
chr1	54159454
chr1	54175446
chr1	54549874
chr1	54898628
chr1	54928297
chr1	54964330
chr1	54970497
chr1	54981291
chr1	55084123
chr1	55086038
chr1	55144571
chr1	55188216
chr1	55266075
chr1	55267182
chr1	55272671
chr1	55502876
chr1	55864123
chr1	57493076
chr1	57657941
chr1	57897095
chr1	57900213
chr1	58010980
chr1	58360463
chr1	58368361
chr1	58449747
chr1	58480239
chr1	58502194
chr1	58768439
chr1	58773156
chr1	58777775
chr1	58785034
chr1	58800104
chr1	58852677
chr1	58854610
chr1	58859911
chr1	59012721
chr1	59207916
chr1	59208757
chr1	59218507
chr1	59220145
chr1	59229447
chr1	59231993
chr1	59232541
chr1	59659417
chr1	59727828
chr1	60127885
chr1	60132228
chr1	60134883
chr1	60135687
chr1	60151790
chr1	60152491
chr1	60155244
chr1	60517326
chr1	60709262
chr1	60802995
chr1	60805819
chr1	60812462
chr1	60816549
chr1	60833689
chr1	60834428
chr1	60837824
chr1	60838875
chr1	60839415
chr1	60877832
chr1	60937269
chr1	60965621
chr1	60968286
chr1	60973749
chr1	60997821
chr1	60998938
chr1	61031083
chr1	61124970
chr1	62923868
chr1	63161159
chr1	63177100
chr1	64047352
chr1	64132741
chr1	64135003
chr1	64136988
chr1	64168682
chr1	64349433
chr1	64495382
chr1	64555640
chr1	64578901
chr1	64664041
chr1	64918298
chr1	66599172
chr1	66861441
chr1	66863325
chr1	69730941
chr1	69731441
chr1	69733762
chr1	69734367
chr1	69815214
chr1	69857302
chr1	71146782
chr1	71148947
chr1	72290663
chr1	72301973
chr1	72353909
chr1	72758156
chr1	74292089
chr1	74296025
chr1	74364061
chr1	74433695
chr1	74438025
chr1	74438670
chr1	74863812
chr1	75121683
chr1	75139119
chr1	75165037
chr1	75215390
chr1	75219965
chr1	75222480
chr1	78482184
chr1	78534520
chr1	78535356
chr1	78637438
chr1	79708118
chr1	79748040
chr1	79759065
chr1	80377624
chr1	80409434
chr1	80437945
chr1	80634191
chr1	80661701
chr1	80667256
chr1	80716329
chr1	80743009
chr1	80762386
chr1	80936950
chr1	80943461
chr1	82279574
chr1	82313333
chr1	82803907
chr1	82829656
chr1	82891142
chr1	84836091
chr1	87497436
chr1	87577261
chr1	87584340
chr1	87585091
chr1	87594155
chr1	87600133
chr1	87629120
chr1	87633057
chr1	87636760
chr1	87640475
chr1	87648439
chr1	87691146
chr1	87792487
chr1	87825183
chr1	87854178
chr1	88051106
chr1	88125390
chr1	88240889
chr1	88255792
chr1	88290844
chr1	88319040
chr1	88320879
chr1	88338997
chr1	88369294
chr1	88384514
chr1	88388111
chr1	88401065
chr1	88422675
chr1	89111002
chr1	89517083
chr1	89556397
chr1	89652118
chr1	89723907
chr1	89726265
chr1	89743537
chr1	89747914
chr1	89749430
chr1	89750985
chr1	89759044
chr1	89763156
chr1	89772529
chr1	89796857
chr1	90472691
chr1	90483765
chr1	90519009
chr1	90538326
chr1	90551711
chr1	90578080
chr1	90581888
chr1	90595784
chr1	90597632
chr1	90986817
chr1	92591581
chr1	92593885
chr1	92950431
chr1	92954157
chr1	92961534
chr1	92976879
chr1	92992998
chr1	93084641
chr1	93089807
chr1	93137730
chr1	93310317
chr1	93498270
chr1	93522622
chr1	93523823
chr1	93527582
chr1	93556074
chr1	94077333
chr1	94196060
chr1	94365731
chr1	94538190
chr1	94803828
chr1	94808112
chr1	94831104
chr1	95362966
chr1	95375234
chr1	95698815
chr1	95721963
chr1	95928661
chr1	95931859
chr1	97165079
chr1	97563899
chr1	99472687
chr1	99477404
chr1	99544685
chr1	99546306
chr1	99666456
chr1	107331654
chr1	107916783
chr1	107962326
chr1	108446096
chr1	108497282
chr1	108498089
chr1	108508944
chr1	108584686
chr1	108610409
chr1	108724461
chr1	108764151
chr1	120285313
chr1	120337349
chr1	120342490
chr1	120355950
chr1	121384928
chr1	121388922
chr1	122017455
chr1	123224561
chr1	123350700
chr1	123367357
chr1	123375292
chr1	123495041
chr1	123496287
chr1	123504611
chr1	123515211
chr1	127331515
chr1	127338217
chr1	127363704
chr1	127364356
chr1	129101705
chr1	129111375
chr1	129129524
chr1	129139254
chr1	129193371
chr1	129199562
chr1	129202566
chr1	129205344
chr1	129218566
chr1	129356022
chr1	129670930
chr1	129727205
chr1	129765556
chr1	129973492
chr1	129999540
chr1	130141024
chr1	130283509
chr1	130313808
chr1	130488082
chr1	130499588
chr1	130502406
chr1	130511456
chr1	130602088
chr1	132056397
chr1	132530634
chr1	132694000
chr1	132694940
chr1	133007640
chr1	133035154
chr1	133085772
chr1	133096483
chr1	133101473
chr1	133175877
chr1	133221482
chr1	133275951
chr1	133281002
chr1	133308709
chr1	133324060
chr1	133535002
chr1	133905080
chr1	133907424
chr1	133937180
chr1	133998658
chr1	134238752
chr1	134922111
chr1	134930268
chr1	135028233
chr1	135133841
chr1	135134565
chr1	135439052
chr1	135441576
chr1	135586506
chr1	135957867
chr1	135967170
chr1	135974167
chr1	135995670
chr1	136391391
chr1	136406990
chr1	136852379
chr1	137026627
chr1	137029625
chr1	137621672
chr1	137625526
chr1	138032357
chr1	138156616
chr1	138476042
chr1	138477007
chr1	138504743
chr1	138513630
chr1	138533643
chr1	138569028
chr1	138579705
chr1	138582322
chr1	138591588
chr1	138627664
chr1	139546727
chr1	139547430
chr1	139554200
chr1	139668731
chr1	139669860
chr1	139670966
chr1	139695920
chr1	139699954
chr1	139701510
chr1	139703042
chr1	139704426
chr1	139705583
chr1	139709546
chr1	139710475
chr1	139795441
chr1	139800797
chr1	139802247
chr1	139803680
chr1	139827444
chr1	139837418
chr1	139842786
chr1	140027387
chr1	140032892
chr1	140033797
chr1	140042277
chr1	140046155
chr1	140048871
chr1	140049543
chr1	140051188
chr1	140055023
chr1	140058758
chr1	140059484
chr1	140061898
chr1	140063227
chr1	140069483
chr1	140071654
chr1	140088535
chr1	140096400
chr1	140147619
chr1	140194699
chr1	140196549
chr1	140200759
chr1	140224533
chr1	140414031
chr1	140511553
chr1	140682435
chr1	140860043
chr1	141318621
chr1	145501457
chr1	145549680
chr1	145766369
chr1	146096102
chr1	152240063
chr1	152849276
chr1	152872677
chr1	153098222
chr1	153134659
chr1	153191308
chr1	154135412
chr1	154441633
chr1	154614346
chr1	154685581
chr1	154750133
chr1	154987951
chr1	155147548
chr1	155151380
chr1	155155284
chr1	155336466
chr1	155344749
chr1	155379849
chr1	155599276
chr1	155689671
chr1	155700249
chr1	156639415
chr1	156664370
chr1	156876361
chr1	156888256
chr1	156938756
chr1	156993645
chr1	157001408
chr1	157021333
chr1	157022364
chr1	157070475
chr1	157242474
chr1	157264324
chr1	157628870
chr1	157820702
chr1	157875452
chr1	157882959
chr1	157884456
chr1	157913830
chr1	158194865
chr1	158210314
chr1	158214752
chr1	158280003
chr1	158322924
chr1	158326753
chr1	158328464
chr1	158329394
chr1	158331048
chr1	158338547
chr1	158350509
chr1	158353650
chr1	158390076
chr1	158452130
chr1	158545556
chr1	158863675
chr1	158869342
chr1	158886302
chr1	158969308
chr1	158997419
chr1	161162117
chr1	161335311
chr1	161868958
chr1	161954905
chr1	161975119
chr1	161977658
chr1	161984303
chr1	162009638
chr1	162142777
chr1	162143374
chr1	162177985
chr1	162237332
chr1	162239435
chr1	163001454
chr1	163061426
chr1	163181536
chr1	163591043
chr1	163600972
chr1	163697400
chr1	163734912
chr1	163806606
